VariableCountDepth_0,java.util.ArrayList.addAll(java.util.Collection),MethodInvocationsDepth_0,input2,java.util.Collection<?>,input1,input0,ReassignmentsDepth_0,java.util.ArrayList,BinaryOperatorsDepth_0,BranchCount,java.util.Vector,java.util.concurrent.CopyOnWriteArrayList.addAll(java.util.Collection),java.util.LinkedList,java.util.ArrayList.addAll(int | java.util.Collection),LoopCount,ThreadUsage,CyclomaticComplexity,java.util.concurrent.CopyOnWriteArrayList.addAll(int | java.util.Collection),LiteralCountDepth_0,java.util.LinkedList.addAll(java.util.Collection),int,ReturnType_void,ImportsUsed,AssignmentsDepth_0,java.util.LinkedList.addAll(int | java.util.Collection),VariableDeclarationsDepth_0,java.util.Vector.addAll(java.util.Collection),java.util.Vector.addAll(int | java.util.Collection),java.util.concurrent.CopyOnWriteArrayList,EnergyUsed,Filename
0,0,1,29,1,1,598,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,7.543779784314083E-5,Vector_addAll_int_java_util_Collection_1185
0,0,1,0,1,209,185,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,6.609633333331051E-5,CopyOnWriteArrayList_addAll_java_util_Collection_617
0,0,1,118,1,1,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,4.164594999999963E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_357
0,0,1,0,1,25.201855341750917,66.29152933326442,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2.754312666666617E-5,Vector_addAll_java_util_Collection_1285
0,0,1,58.75628385056972,1,1,68.55519608437592,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1.0285401835936057E-4,LinkedList_addAll_int_java_util_Collection_76
0,0,1,0,1,142,173,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.5312750000011886E-5,CopyOnWriteArrayList_addAll_java_util_Collection_674
0,0,1,2,1,1,650,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,5.910522666662775E-5,LinkedList_addAll_int_java_util_Collection_202
0,0,1,0,1,96.39858022356042,49.29601469965128,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.729798095238428E-5,Vector_addAll_java_util_Collection_1283
0,0,1,142.0249,1,1,146.33508,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,5.9456407741910434E-5,ArrayList_addAll_int_java_util_Collection_1867
0,0,1,0,1,502,128,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,6.784873982065035E-4,LinkedList_addAll_java_util_Collection_823
0,0,1,21,1,1,127,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,0.0,CopyOnWriteArrayList_addAll_int_java_util_Collection_461
0,0,1,210.40538,1,1,78.176,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,2.7366846666651934E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_391
0,0,1,0,1,490,106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.281955570785994E-4,Vector_addAll_java_util_Collection_1341
0,0,1,0,1,126.13477746177523,24.086167086253468,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.4207322666666485E-5,CopyOnWriteArrayList_addAll_java_util_Collection_564
0,0,1,4.469925848281425,1,1,120.19877751003254,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,5.9641893333331E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_301
0,0,1,0,1,62.787476,37.482464,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,6.690510594596729E-5,LinkedList_addAll_java_util_Collection_907
0,0,1,0,1,404,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.1561902847541887E-4,Vector_addAll_java_util_Collection_1435
0,1,1,0,1,198,446,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1.6320680759724932E-4,ArrayList_addAll_java_util_Collection_1580
0,0,1,209.96862901551003,1,1,173.11955839260239,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,4.666904000005161E-5,ArrayList_addAll_int_java_util_Collection_1756
0,0,1,694,1,1,371,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.1772057511389425E-4,ArrayList_addAll_int_java_util_Collection_1874
0,0,1,31,1,1,304,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,5.7181799999991206E-5,ArrayList_addAll_int_java_util_Collection_1878
0,0,1,0,1,93,604,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3.078086562514943E-4,LinkedList_addAll_java_util_Collection_835
0,0,1,0,1,52.95174489920646,3.361371361015851,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,2.4253466666656703E-5,LinkedList_addAll_java_util_Collection_813
0,0,1,295,1,1,59,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,6.030477166666938E-5,ArrayList_addAll_int_java_util_Collection_1816
0,0,1,0,1,209,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.4977778000014955E-5,CopyOnWriteArrayList_addAll_java_util_Collection_592
0,0,1,142.32611,1,1,307.18387,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,4.4673802666598935E-5,Vector_addAll_int_java_util_Collection_1114
0,0,1,0,1,251.104,85.198074,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3.468101514727283E-4,LinkedList_addAll_java_util_Collection_871
0,0,1,0,1,626,283,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2.5296165464541037E-4,Vector_addAll_java_util_Collection_1410
0,0,1,96,1,1,1062,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.3804280249348664E-4,ArrayList_addAll_int_java_util_Collection_1785
0,0,1,138,1,1,107,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0.0,LinkedList_addAll_int_java_util_Collection_46
0,0,1,274,1,1,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,5.6137840000058844E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_340
0,0,1,0,1,110.03379546831484,126.40068109777248,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.7629900000029017E-5,CopyOnWriteArrayList_addAll_java_util_Collection_572
0,0,1,205,1,1,188,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1.8075138325836755E-4,LinkedList_addAll_int_java_util_Collection_140
0,0,1,0,1,295,498,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3.3922691187532165E-4,LinkedList_addAll_java_util_Collection_754
0,0,1,135.8303,1,1,189.97546,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1.5938058039855065E-4,LinkedList_addAll_int_java_util_Collection_162
0,0,1,0,1,108.44277921566156,143.5159369210213,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.928397067969946E-4,LinkedList_addAll_java_util_Collection_801
0,0,1,80.06340258527314,1,1,56.46799053586967,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,3.3162592000036976E-5,Vector_addAll_int_java_util_Collection_1037
0,0,1,0,1,153.88170607447609,100.19851966247494,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.794827999998234E-5,CopyOnWriteArrayList_addAll_java_util_Collection_545
0,0,1,79,1,1,574,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1.6774451740242085E-4,LinkedList_addAll_int_java_util_Collection_124
0,1,1,0,1,216.42837380370457,96.59596643399297,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,6.376828148150473E-5,ArrayList_addAll_java_util_Collection_1501
0,0,1,268,1,1,347,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,3.111096236567278E-4,LinkedList_addAll_int_java_util_Collection_35
0,0,1,619,1,1,203,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.6504895028562043E-4,Vector_addAll_int_java_util_Collection_1171
0,0,1,0,1,85,210,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,3.704606399999466E-5,CopyOnWriteArrayList_addAll_java_util_Collection_691
0,0,1,348,1,1,152,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,3.3995572013328874E-4,LinkedList_addAll_int_java_util_Collection_143
0,0,1,10,1,1,215,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,5.715442666667514E-5,ArrayList_addAll_int_java_util_Collection_1779
0,0,1,464,1,1,557,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,6.267561204940588E-4,LinkedList_addAll_int_java_util_Collection_13
0,0,1,0,1,732,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.240060224313876E-4,Vector_addAll_java_util_Collection_1210
0,0,1,0,1,26.458126301317968,93.95271173139123,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,5.193632500004243E-5,LinkedList_addAll_java_util_Collection_784
0,1,1,0,1,1023,649,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2.2193837945945423E-4,ArrayList_addAll_java_util_Collection_1637
0,0,1,0,1,41,154,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,3.6062408333327764E-5,CopyOnWriteArrayList_addAll_java_util_Collection_614
0,1,1,0,1,503,290,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1.5697651852762158E-4,ArrayList_addAll_java_util_Collection_1479
0,0,1,0,1,26.188501,10.508478,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.8374593333331485E-5,CopyOnWriteArrayList_addAll_java_util_Collection_658
0,0,1,0,1,29.90979019394191,127.61176354609644,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,3.3597997500000924E-5,Vector_addAll_java_util_Collection_1274
0,0,1,259,1,1,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.4902678710322832E-4,Vector_addAll_int_java_util_Collection_1100
0,0,1,139,1,1,245,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,7.591078333333523E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_256
0,0,1,238,1,1,84,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,5.629002666665959E-5,Vector_addAll_int_java_util_Collection_1064
0,1,1,0,1,9.415269,23.97496,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2.33219388888958E-5,ArrayList_addAll_java_util_Collection_1621
0,0,1,0,1,20,107,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,3.5121732857133755E-5,CopyOnWriteArrayList_addAll_java_util_Collection_506
0,0,1,269.74826,1,1,358.0614,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.910660499994265E-5,Vector_addAll_int_java_util_Collection_1104
0,0,1,0,1,104.89253889733483,80.52512756772136,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.2779206666668565E-4,LinkedList_addAll_java_util_Collection_776
0,0,1,91.21465476005586,1,1,13.972939169754362,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,7.532118888889981E-5,LinkedList_addAll_int_java_util_Collection_84
0,0,1,702,1,1,842,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,4.075106319627791E-4,Vector_addAll_int_java_util_Collection_1174
0,0,1,0,1,582,641,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,6.894022285607103E-4,LinkedList_addAll_java_util_Collection_819
0,1,1,0,1,93,41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,5.797673333334386E-5,ArrayList_addAll_java_util_Collection_1641
0,0,1,263.4844,1,1,358.46906,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.185817333333338E-5,Vector_addAll_int_java_util_Collection_1117
0,0,1,100,1,1,440,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,2.0764963774829205E-4,LinkedList_addAll_int_java_util_Collection_141
0,0,1,267,1,1,185,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,1.1639434260863261E-4,CopyOnWriteArrayList_addAll_int_java_util_Collection_447
0,0,1,150.7221,1,1,25.873787,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.746785999999702E-5,Vector_addAll_int_java_util_Collection_1124
0,0,1,0,1,457,254,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.625014716616968E-4,Vector_addAll_java_util_Collection_1317
0,0,1,236.31282,1,1,168.25279,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,7.987623999999414E-5,Vector_addAll_int_java_util_Collection_1121
0,1,1,0,1,53.611156,82.662766,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2.7365626666675484E-5,ArrayList_addAll_java_util_Collection_1625
0,0,1,110.20142,1,1,149.30957,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,5.703362444448026E-5,LinkedList_addAll_int_java_util_Collection_187
0,0,1,112,1,1,365,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.0795036415966493E-4,ArrayList_addAll_int_java_util_Collection_1808
0,0,1,0,1,94,211,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.3105787339549952E-4,LinkedList_addAll_java_util_Collection_856
0,0,1,235,1,1,754,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.4712191999986923E-4,Vector_addAll_int_java_util_Collection_970
0,0,1,0,1,53.69114125580415,229.1871541398628,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.0601712400001997E-4,LinkedList_addAll_java_util_Collection_788
0,0,1,296,1,1,95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,3.3011513322656804E-4,LinkedList_addAll_int_java_util_Collection_222
0,0,1,0,1,368,848,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,4.798421285020254E-4,LinkedList_addAll_java_util_Collection_918
0,0,1,177.46212886626003,1,1,156.28417586028226,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,8.89172913792823E-5,Vector_addAll_int_java_util_Collection_1031
0,0,1,542,1,1,212,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.6846232512194724E-4,Vector_addAll_int_java_util_Collection_1082
0,0,1,89,1,1,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,3.66512088888784E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_375
0,0,1,26.33413958387901,1,1,143.88619317852647,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.7650346666681192E-5,ArrayList_addAll_int_java_util_Collection_1775
0,0,1,232.81145504049937,1,1,145.2371562912845,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,2.9576196499991864E-4,LinkedList_addAll_int_java_util_Collection_51
0,0,1,0,1,247,42,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3.127029197573193E-4,LinkedList_addAll_java_util_Collection_850
0,1,1,0,1,118.59846209751423,167.2106509089556,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4.4012544000055646E-5,ArrayList_addAll_java_util_Collection_1500
0,0,1,76.7884184186621,1,1,129.34991116971355,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,7.139776620867807E-5,ArrayList_addAll_int_java_util_Collection_1773
0,0,1,0,1,131,415,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,2.145512604144636E-4,LinkedList_addAll_java_util_Collection_925
0,0,1,310,1,1,559,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.0543940487624329E-4,ArrayList_addAll_int_java_util_Collection_1708
0,0,1,0,1,59.53875906384328,146.16297315476183,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,6.618954465121582E-5,LinkedList_addAll_java_util_Collection_807
0,0,1,58.954285,1,1,18.998251,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,3.0748119999965034E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_426
0,0,1,0,1,113.21454392302577,101.43069513715551,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.7632033333356958E-5,CopyOnWriteArrayList_addAll_java_util_Collection_562
0,0,1,163,1,1,508,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1.406353285117648E-4,Vector_addAll_int_java_util_Collection_1196
0,0,1,100,1,1,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,2.9826946666677637E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_274
0,0,1,0,1,4,84,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.5589754285714924E-5,CopyOnWriteArrayList_addAll_java_util_Collection_620
0,0,1,0,1,36.91045,52.10083,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3.510077500000032E-5,LinkedList_addAll_java_util_Collection_888
0,0,1,0,1,15.445096,194.0195,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,4.153899000004458E-5,Vector_addAll_java_util_Collection_1369
0,0,1,181.59632400233784,1,1,20.972702359098136,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,3.341331199998967E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_318
0,0,1,254,1,1,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,8.712036629211028E-5,Vector_addAll_int_java_util_Collection_1102
0,0,1,203.70910010198855,1,1,318.8276139847548,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.170701333331332E-5,Vector_addAll_int_java_util_Collection_1015
0,0,1,0,1,156,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.7456059999998015E-5,CopyOnWriteArrayList_addAll_java_util_Collection_687
0,0,1,131,1,1,175,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.583101555554297E-5,Vector_addAll_int_java_util_Collection_1090
0,0,1,494,1,1,550,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.296378778031185E-4,ArrayList_addAll_int_java_util_Collection_1783
0,0,1,0,1,75,201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.241328000003705E-5,CopyOnWriteArrayList_addAll_java_util_Collection_511
0,0,1,72.05832,1,1,68.02676,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,7.636442257635993E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_428
0,0,1,1119,1,1,373,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2.2211561878699552E-4,ArrayList_addAll_int_java_util_Collection_1787
0,0,1,0,1,137,157,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,2.2276757333330655E-5,CopyOnWriteArrayList_addAll_java_util_Collection_706
0,0,1,0,1,912,73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2.350139401365821E-4,Vector_addAll_java_util_Collection_1402
0,0,1,0,1,165,407,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,6.637582794379855E-5,Vector_addAll_java_util_Collection_1232
0,0,1,0,1,328,743,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3.897391319123388E-4,LinkedList_addAll_java_util_Collection_824
0,0,1,828,1,1,608,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.396798722801888E-4,Vector_addAll_int_java_util_Collection_1161
0,0,1,34.253437,1,1,221.8385,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,4.602087000002939E-5,ArrayList_addAll_int_java_util_Collection_1842
0,0,1,0,1,77,338,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,7.334551834711788E-5,Vector_addAll_java_util_Collection_1328
0,0,1,74.33781,1,1,115.87849,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,6.984575080810551E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_416
0,0,1,0,1,65.545494,2.4375997,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.409309866666627E-5,CopyOnWriteArrayList_addAll_java_util_Collection_624
0,0,1,188.24416,1,1,36.293842,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,1.1970695458866488E-4,CopyOnWriteArrayList_addAll_int_java_util_Collection_414
0,0,1,1,1,1,349,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.798188144089515E-5,Vector_addAll_int_java_util_Collection_1097
0,0,1,418,1,1,359,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.1456343477333239E-4,ArrayList_addAll_int_java_util_Collection_1910
0,0,1,0,1,217.58438276679925,188.87202766186732,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1.540815461727893E-4,Vector_addAll_java_util_Collection_1248
0,0,1,223.86575,1,1,7.069693,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,3.7243217777771256E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_397
0,1,1,0,1,224,571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4.5760108333391454E-5,ArrayList_addAll_java_util_Collection_1651
0,0,1,0,1,1122,1198,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,4.4491118080578217E-4,Vector_addAll_java_util_Collection_1204
0,0,1,57.87070874809644,1,1,9.77347536646689,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.8335226666677045E-5,Vector_addAll_int_java_util_Collection_1043
0,0,1,239,1,1,356,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1.470783720518838E-4,ArrayList_addAll_int_java_util_Collection_1823
0,0,1,0,1,72,500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,7.027536647251653E-5,Vector_addAll_java_util_Collection_1244
0,0,1,206,1,1,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,1.8381068000016966E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_382
0,0,1,131,1,1,117,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,6.059226666664472E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_465
0,1,1,0,1,198.91797,94.49182,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,9.56486024999992E-5,ArrayList_addAll_java_util_Collection_1604
0,0,1,36,1,1,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,4.967342857142544E-5,CopyOnWriteArrayList_addAll_int_java_util_Collection_244
0,1,1,0,1,129.32623,150.32062,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3.306957600003807E-5,ArrayList_addAll_java_util_Collection_1601
0,0,1,0,1,31.774597,182.4367,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,4.173733999999968E-5,CopyOnWriteArrayList_addAll_java_util_Collection_649
0,0,1,197.58174,1,1,183.25125,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,2.865673991110981E-4,LinkedList_addAll_int_java_util_Collection_148
0,0,1,0,1,135.39107734559974,238.74593505130278,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,9.255295222221321E-5,LinkedList_addAll_java_util_Collection_785
0,0,1,92.41638,1,1,147.16563,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.7858866666647373E-5,Vector_addAll_int_java_util_Collection_1147
0,0,1,307,1,1,479,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,2.918280003214356E-4,LinkedList_addAll_int_java_util_Collection_224
0,0,1,50,1,1,319,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,4.9006714324329815E-5,LinkedList_addAll_int_java_util_Collection_47
0,0,1,897,1,1,513,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,2.2708505251438685E-4,Vector_addAll_int_java_util_Collection_1062
0,0,1,0,1,126.86957532920876,78.89164781807476,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2.7360540000008768E-5,Vector_addAll_java_util_Collection_1295
0,1,1,0,1,533,550,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1.3726543918482636E-4,ArrayList_addAll_java_util_Collection_1463
